724;02327;Foreste;2;184
725;02328;Fossoy;2;577
726;02329;Fourdrain;2;404
727;02330;Francilly-Selency;2;465
728;02331;Franqueville;2;130
729;02332;Fresnes-en-Tardenois;2;253
730;02333;Fresnes;2;152
731;02334;Fresnoy-le-Grand;2;3096
732;02335;Fressancourt;2;210
733;02336;Frières-Faillouël;2;985
734;02337;Froidestrées;2;208
735;02338;Froidmont-Cohartille;2;238
736;02339;Gandelu;2;679
737;02340;Gauchy;2;5443
738;02341;Gercy;2;295
739;02342;Gergny;2;152
740;02343;Germaine;2;66
741;02344;Gernicourt;2;50
742;02345;Gibercourt;2;45
743;02346;Gizy;2;684
744;02347;Gland;2;497
745;02349;Goudelancourt-lès-Berrieux;2;63
746;02350;Goudelancourt-lès-Pierrepont;2;142
747;02351;Goussancourt;2;110
748;02352;Gouy;2;591
749;02353;Grandlup-et-Fay;2;320
750;02354;Grandrieux;2;88
751;02355;Gricourt;2;869
752;02356;Grisolles;2;193
753;02357;Gronard;2;73
754;02358;Grougis;2;385
755;02359;Grugies;2;1121
756;02360;Guignicourt;2;2111
757;02361;Guise;2;5173
758;02362;Guivry;2;263
759;02363;Guny;2;446
760;02364;Guyencourt;2;225
761;02366;Hannapes;2;289
762;02367;Happencourt;2;148
763;02368;Haramont;2;611
764;02369;Harcigny;2;249
765;02370;Hargicourt;2;557
766;02371;Harly;2;1707
767;02372;Hartennes-et-Taux;2;333
768;02373;Hary;2;222
769;02374;Lehaucourt;2;912
770;02375;Hautevesnes;2;158
771;02376;Hauteville;2;167
772;02377;Haution;2;147
773;02378;La Hérie;2;153
774;02379;Le Hérie-la-Viéville;2;239
775;02380;Hinacourt;2;33
776;02381;Hirson;2;9383
777;02382;Holnon;2;1433
778;02383;Homblières;2;1471
779;02384;Houry;2;63
780;02385;Housset;2;173
781;02386;Iron;2;222
782;02387;Itancourt;2;1118
783;02388;Iviers;2;210
784;02389;Jaulgonne;2;666
785;02390;Jeancourt;2;238
786;02391;Jeantes;2;217
787;02392;Joncourt;2;322
788;02393;Jouaignes;2;170
789;02395;Jumencourt;2;154
790;02396;Jumigny;2;69
791;02397;Jussy;2;1243
792;02398;Juvigny;2;280
793;02399;Juvincourt-et-Damary;2;493
794;02400;Laffaux;2;147
795;02401;Laigny;2;220
796;02402;Lanchy;2;52
797;02403;Landifay-et-Bertaignemont;2;292
798;02404;Landouzy-la-Cour;2;167
799;02405;Landouzy-la-Ville;2;526
800;02406;Landricourt;2;127
801;02407;Laniscourt;2;175
802;02408;Laon;2;25986
803;02409;Lappion;2;295
804;02410;Largny-sur-Automne;2;234
805;02411;Latilly;2;213
